student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
121535331,Jason Castro,10th,Woods High School,59.4,88.4,Public,912243
113864023,Robert Parker,9th,Sullivan High School,59.6,52.7,Public,961125
117357992,Robert Park,10th,Dixon High School,67,68.1,Charter,870334
106209064,Ronald Woodard,11th,Wagner High School,96.1,75.6,Public,846745
108022566,Helen Coleman,9th,Campos High School,64.6,39,Public,957299
25145144,James Price,10th,Green High School,85.4,53.3,Charter,832670
118498805,Tony Cuevas,10th,Dixon High School,42.5,81.1,Charter,870334
112435217,Veronica Levine,11th,Silva High School,67.6,35.5,Public,991918
38548877,Ashley Hahn,9th,Turner High School,88.8,66.6,Public,956438
42147992,Karen Jones,9th,Silva High School,,64.4,Public,991918
96469150,Alexandra Roberts,12th,Montgomery High School,65.4,73.3,Charter,893368
37460707,Matthew Garcia,9th,Wagner High School,,40.7,Public,846745
49723173,Dustin Shepherd,11th,Campbell High School,58.3,71.2,Charter,960726
57017774,John Owens,9th,Green High School,59.2,,Charter,832670
92265028,Todd Phillips,12th,Fisher High School,37.5,63.6,Public,817615
77920799,Carmen Lowe,9th,Green High School,69.7,16.7,Charter,832670
125773526,Linda Day,12th,Montgomery High School,72.8,81.7,Charter,893368
97019897,Daniel Gray,11th,Green High School,81.9,66.1,Charter,832670
119528143,Tonya Baker,12th,Montgomery High School,62.4,68.2,Charter,893368
52399808,Tanner Rodriguez IV,10th,Wagner High School,64.5,77.6,Public,846745
98104536,Michael Morris,10th,Silva High School,74.5,13.4,Public,991918
61858039,Kaylee Aguirre,10th,Green High School,89.9,53.4,Charter,832670
16886962,Allison Schwartz,10th,Green High School,64.2,72.6,Charter,832670
105811246,Elizabeth Wong,10th,Wagner High School,49.6,68,Public,846745
89718290,Sally Cisneros,12th,Wagner High School,89,45.5,Public,846745
123954910,Brett Mendez,11th,Fisher High School,59.4,56.3,Public,817615
37229993,Benjamin Jones,12th,Wagner High School,71.4,58,Public,846745
109329653,Joseph Larson,12th,Bowers High School,66,45.9,Public,848324
14544523,Lauren Clark,11th,Sullivan High School,64.4,56,Public,961125
61120039,Michael Crane,10th,Dixon High School,83.2,82.9,Charter,870334
129196400,Elizabeth Washington,10th,Fisher High School,75.8,55.3,Public,817615
25195945,Derrick Wilcox,11th,Green High School,89.1,46.9,Charter,832670
80328265,Janet Robinson,12th,Montgomery High School,,82.8,Charter,893368
122478390,Felicia Martin,9th,Woods High School,51.7,73,Public,912243
73463917,Bradley Graves,11th,Fisher High School,52.2,43.9,Public,817615
96540697,Karen Ingram,9th,Turner High School,88.1,52.1,Public,956438
75028075,Anthony Keller,9th,Green High School,75.4,92,Charter,832670
106960950,Wanda Pope,10th,Green High School,82.8,70.3,Charter,832670
89266218,Morgan Brown,10th,Wagner High School,82.4,80.8,Public,846745
62482899,Brett Miller,10th,Wagner High School,72.9,81.9,Public,846745
80634205,Jason Fuentes,12th,Montgomery High School,57,76.4,Charter,893368
121231923,Eric Thomas,9th,Green High School,64.7,75.4,Charter,832670
39404392,Ryan Morse,12th,Odonnell High School,51.8,70.5,Public,959474
90515408,Pamela Adams,10th,Dixon High School,72.5,,Charter,870334
122272541,James Luna,12th,Wagner High School,86.9,56.6,Public,846745
85186994,Caleb Smith,10th,Fisher High School,92.4,73.4,Public,817615
34935183,Cassandra Thompson,10th,Campos High School,81.5,85,Public,957299
86998398,Bob Palmer,9th,Chang High School,73.7,40.9,Charter,840132
107926728,Ashley Castillo,10th,Sullivan High School,99,52.2,Public,961125
126198427,Darren Gonzalez,9th,Montgomery High School,,90.2,Charter,893368
19436830,Jordan Scott,11th,Montgomery High School,80.5,62.8,Charter,893368
108427996,Jessica Velazquez,12th,Montgomery High School,75.2,62.1,Charter,893368
51882727,Christopher Brown,12th,Montgomery High School,64.1,75.5,Charter,893368
52629345,Pamela Tucker,12th,Montgomery High School,55.7,76.3,Charter,893368
101552130,Philip Walker,10th,Silva High School,78.3,76.9,Public,991918
74558290,Michele George,9th,Green High School,60.2,73.7,Charter,832670
83937970,John Green,11th,Wagner High School,80.8,57.9,Public,846745
122411920,Jonathan Donovan,11th,Montgomery High School,81.6,71.6,Charter,893368
103791407,Jonathan Lee,10th,Turner High School,50.3,56.1,Public,956438
86130172,Robert Ramirez,11th,Green High School,73.9,52.3,Charter,832670
16006632,David Adams,11th,Green High School,91.2,57.3,Charter,832670
42166724,Dawn Mcdonald,11th,Green High School,,60.2,Charter,832670
63407640,Jamie Carter,10th,Green High School,57.2,73,Charter,832670
79502908,Matthew Miller,9th,Montgomery High School,80.1,60.8,Charter,893368
84635284,Laura Jacobs,11th,Montgomery High School,64.1,88.4,Charter,893368
16927588,Lindsey Yates,11th,Bowers High School,90.4,,Public,848324
24423126,Margaret Doyle,11th,Bowers High School,73.6,71.3,Public,848324
63877869,Travis Banks,9th,Dixon High School,75.9,57,Charter,870334
36155013,Matthew Vazquez,9th,Sullivan High School,82.7,53.7,Public,961125
102141728,Laurie Arnold,9th,Campos High School,69.7,42.4,Public,957299
58317321,Tracy Green,11th,Turner High School,22.1,45.8,Public,956438
30833195,Scott Patterson,12th,Richard High School,,27.7,Charter,889699
58590038,David West,9th,Green High School,77.6,59.5,Charter,832670
81691629,Charles Fisher,11th,Wagner High School,82.2,55.7,Public,846745
92313925,Melissa House,10th,Wagner High School,78.3,,Public,846745
98776980,Jeffery Baldwin,10th,Sullivan High School,73.3,63.6,Public,961125
17270687,James Braun,10th,Wagner High School,42.2,79.1,Public,846745
15293792,Crystal Hall,12th,Montgomery High School,78.4,,Charter,893368
56537381,Jennifer Ortega,9th,Bowers High School,86.5,36.2,Public,848324
78639830,Matthew Graves,9th,Green High School,82.1,57.4,Charter,832670
42610681,Ronald Thomas,9th,Odonnell High School,89.4,82.5,Public,959474
11291578,Brandy Le,11th,Bowers High School,80,33.6,Public,848324
11146979,Christian Adams,10th,Fisher High School,90.6,75.7,Public,817615
21243684,Krystal Dixon,10th,Turner High School,72.2,86.7,Public,956438
120833296,Sherry Murray,11th,Sullivan High School,73.2,65.6,Public,961125
33903158,Timothy Davis,11th,Montgomery High School,78.5,95.3,Charter,893368
39918749,Kelly Dunlap,10th,Campbell High School,92.5,74.1,Charter,960726
52683938,Brett Harris,9th,Dixon High School,,67.5,Charter,870334
90456059,Theresa Schmidt,10th,Wagner High School,75.2,58.5,Public,846745
107268208,Amy Soto,10th,Wagner High School,75.2,59.4,Public,846745
70534328,Brian Williams,10th,Green High School,,88.4,Charter,832670
94989690,Teresa Dalton,12th,Woods High School,78.3,82.1,Public,912243
120613018,Tina Meyer,10th,Green High School,79.5,82.5,Charter,832670
22205126,Matthew Ellis,10th,Turner High School,91.8,67,Public,956438
48044358,Jennifer Robertson,10th,Campbell High School,79.3,62.6,Charter,960726
110974686,Robert Carlson,12th,Montgomery High School,55.3,72,Charter,893368
38104431,Jordan Andrade,12th,Bowers High School,87.8,32.5,Public,848324
82944472,Alexandria Johnson,9th,Sullivan High School,75,32.4,Public,961125
104959662,Andrew Fuentes,11th,Montgomery High School,84.3,78.6,Charter,893368
14306208,Sara Buckley,9th,Campos High School,56,60.8,Public,957299
28074005,Gary Waters,11th,Green High School,88.2,71.6,Charter,832670
35142962,Kaylee King,10th,Silva High School,85.1,40.8,Public,991918
45724778,Wendy Ramirez,12th,Green High School,56,54,Charter,832670
12827682,Richard Parker,11th,Silva High School,71,,Public,991918
121542489,Virginia Martinez,10th,Woods High School,52.4,60.1,Public,912243
129868505,Donna Morales,11th,Montgomery High School,85.2,84.4,Charter,893368
101989240,Bradley Lambert,11th,Bowers High School,81.3,50.3,Public,848324
121127189,Mariah Martin,11th,Richard High School,78.2,77.5,Charter,889699
56127241,Anthony Clark,11th,Silva High School,84.1,72.6,Public,991918
17418575,Jennifer Jones,11th,Turner High School,36.5,33.2,Public,956438
29524745,Tamara Cox,9th,Green High School,55.9,73.7,Charter,832670
125459811,Deborah Mcknight,11th,Richard High School,43.2,65.5,Charter,889699
45027145,Mariah Carr,11th,Silva High School,68,59.6,Public,991918
109365015,Mark Palmer,11th,Dixon High School,95,78.4,Charter,870334
48270122,Timothy Bell,10th,Turner High School,86,73.1,Public,956438
108977967,Charles Rodriguez,9th,Wagner High School,58,45.3,Public,846745
25880904,Chris Warren,9th,Wagner High School,67.6,37,Public,846745
99885074,Robert Richards,11th,Green High School,64.6,66.2,Charter,832670
65598683,Destiny Sandoval,12th,Wagner High School,91.6,48.3,Public,846745
51568423,Renee Evans,11th,Silva High School,61.2,44.7,Public,991918
46104096,Michelle Park,9th,Dixon High School,84.5,74.5,Charter,870334
117682337,David Martinez,9th,Sullivan High School,73.4,62.4,Public,961125
40006022,Lucas Ray,10th,Silva High School,85.2,45.1,Public,991918
24963136,Jeffery White,12th,Woods High School,81.9,79.4,Public,912243
85096589,Jennifer Anderson,12th,Dixon High School,68.7,77.1,Charter,870334
10583850,Frank Scott,10th,Turner High School,73.3,78.5,Public,956438
56256219,James Wilkins,12th,Bowers High School,82.9,47.3,Public,848324
77444848,Kristen Hart,10th,Montgomery High School,72.9,57.8,Charter,893368
33786579,Harold Lewis,10th,Wagner High School,77.5,73.4,Public,846745
113095229,Christopher Blake,9th,Green High School,65.5,95.3,Charter,832670
35258995,Harold Parks,10th,Montgomery High School,90.1,59,Charter,893368
75725132,Michael Ortega,12th,Silva High School,84,72.3,Public,991918
11378802,Tammy Small,10th,Montgomery High School,87.3,85.4,Charter,893368
78646771,David Evans,12th,Fisher High School,69.6,63.9,Public,817615
23789269,Eric Jennings,10th,Turner High School,80.7,85.3,Public,956438
50505513,Stefanie Sanchez,9th,Dixon High School,45,72.6,Charter,870334
93657994,Carl Martin,12th,Richard High School,78.7,52.1,Charter,889699
24813105,Patricia Ryan,9th,Woods High School,45.1,84.7,Public,912243
100309889,Michelle Pratt,11th,Bowers High School,94.9,26,Public,848324
34176777,Stephanie Carr,9th,Campos High School,58.7,50.1,Public,957299
89744222,Jacob Perkins,9th,Dixon High School,57,73.4,Charter,870334
17130390,Paul Wise,11th,Silva High School,98,92.6,Public,991918
29863228,Eric Williams,12th,Sullivan High School,81.6,74.2,Public,961125
104153662,Cory Colon,10th,Silva High School,74.3,74.6,Public,991918
34312285,Matthew Baker,11th,Montgomery High School,97,65.5,Charter,893368
72253157,Ryan Snow,9th,Woods High School,45.2,80,Public,912243
47867455,Matthew French,9th,Sullivan High School,47,74.1,Public,961125
36405585,Kenneth Wise,12th,Montgomery High School,84.9,81.6,Charter,893368
70678310,James Burke,11th,Fisher High School,64,,Public,817615
112864862,Stephanie Torres,9th,Montgomery High School,64.8,76.5,Charter,893368
105163907,Jesse Huff,12th,Dixon High School,73,46.9,Charter,870334
72552641,Beth Brown,10th,Green High School,66.6,77.4,Charter,832670
27007950,Thomas Flynn,9th,Sullivan High School,65.1,33.9,Public,961125
40346737,Terri Reyes,9th,Wagner High School,95.6,70.1,Public,846745
110710086,Kerry Vazquez,12th,Montgomery High School,80.6,55.7,Charter,893368
119765375,Terry Mack,11th,Montgomery High School,87.9,85.6,Charter,893368
104322082,Samuel Santos,10th,Richard High School,74.6,87.4,Charter,889699
57264909,Kayla Wilson,12th,Wagner High School,57.2,72.9,Public,846745
15109543,Katie Bowman,10th,Fisher High School,43.9,,Public,817615
114419176,John Zhang,10th,Campos High School,66.9,43.8,Public,957299
113519666,Sean Williams,11th,Fisher High School,30.5,51.9,Public,817615
76649505,Stephanie Patton,11th,Chang High School,89.8,67.8,Charter,840132
119990315,Erica Garrett,9th,Green High School,85.2,42.7,Charter,832670
82886556,Margaret Harris,11th,Campbell High School,80.9,59.8,Charter,960726
88313683,Peter Smith,9th,Woods High School,76.2,77.2,Public,912243
91835475,Sergio Nelson,11th,Green High School,86.7,57.7,Charter,832670
12671663,Paul Wright,10th,Green High School,56.2,82.1,Charter,832670
46134118,Gwendolyn Kerr,12th,Dixon High School,77.7,47.6,Charter,870334
113760606,Shannon Caldwell,12th,Chang High School,36.2,53.8,Charter,840132
44487281,Stephen Johnson,9th,Sullivan High School,54.6,95.5,Public,961125
47672132,Oscar Dawson,12th,Fisher High School,46.5,77.2,Public,817615
57903558,Kenneth Sanders,9th,Dixon High School,59.1,68.9,Charter,870334
59050137,Lisa Schwartz,9th,Green High School,53.3,63.1,Charter,832670
28551353,Ann Guerra,10th,Green High School,62.4,45.9,Charter,832670
54489431,Courtney Dougherty,9th,Green High School,82,55,Charter,832670
14884937,Denise Meyer,9th,Sullivan High School,84.8,82.4,Public,961125
58253964,Kelly Shaw,11th,Campbell High School,67.7,24.8,Charter,960726
63866197,Christopher Pena,9th,Turner High School,92.1,67,Public,956438
98309263,Sarah Francis,10th,Green High School,61.5,71.6,Charter,832670
55304832,Lauren Wood,11th,Montgomery High School,94.1,67.5,Charter,893368
69985328,Tracey Thomas,10th,Richard High School,82.8,77.6,Charter,889699
121057084,Valerie Rowe,9th,Campos High School,64.5,59,Public,957299
10086988,Amanda Dixon,11th,Montgomery High School,72.2,68.7,Charter,893368
71650353,Michael Garcia,11th,Montgomery High School,,79.1,Charter,893368
24121978,Jose Miller,10th,Campbell High School,88.4,27.3,Charter,960726
17622620,Claudia Miller,12th,Bowers High School,79.8,47.9,Public,848324
99094755,Candice Flores,12th,Turner High School,89.1,85.5,Public,956438
48203267,Jessica Thompson,12th,Woods High School,62.9,67,Public,912243
102317730,Mitchell Romero,10th,Green High School,83.6,59.7,Charter,832670
17808172,Thomas Morrison,9th,Dixon High School,73.6,69.3,Charter,870334
24121978,Jose Miller,10th,Campbell High School,88.4,27.3,Charter,960726
59622293,Donald Johnson,11th,Bowers High School,94.5,54.5,Public,848324
110062860,Ann Hernandez,10th,Campos High School,79,40.8,Public,957299
102023846,Samuel Walker,10th,Dixon High School,,65.8,Charter,870334
74600672,Alexander Carter,11th,Montgomery High School,74.7,74.5,Charter,893368
108523337,Alicia James,10th,Woods High School,52.8,44.4,Public,912243
80430399,Christina Black,12th,Wagner High School,52.7,53.8,Public,846745
44801498,Sarah Roberts,10th,Montgomery High School,34.3,86.6,Charter,893368
20989363,Raymond Bailey,10th,Dixon High School,85.4,86.4,Charter,870334
111036963,William Rios,11th,Dixon High School,,64.8,Charter,870334
76559996,Mason Hess,11th,Green High School,89.9,37.8,Charter,832670
47148543,Nicole Ford,11th,Sullivan High School,62.4,79.4,Public,961125
118311542,Scott Barnes,10th,Montgomery High School,72.8,71.6,Charter,893368
64445368,Kimberly Cunningham,12th,Fisher High School,68.4,90.8,Public,817615
83829596,Lisa Keller,10th,Silva High School,95.4,55.9,Public,991918
63317866,Carolyn Ramos,12th,Sullivan High School,,67.1,Public,961125
61502822,Tommy Smith,9th,Odonnell High School,91.7,44.5,Public,959474
46529325,Shannon Bailey,12th,Wagner High School,,75.1,Public,846745
111859519,John Bullock,9th,Silva High School,49.2,78,Public,991918
82558512,Kevin Maddox,12th,Silva High School,64.9,35.7,Public,991918
47492697,Heather Jones,11th,Green High School,94.4,42.9,Charter,832670
50558188,Michael Frank,10th,Wagner High School,78.2,70.9,Public,846745
85176920,Sara Smith,9th,Dixon High School,46.6,78.7,Charter,870334
118995641,Penny Taylor,10th,Dixon High School,64.9,71.5,Charter,870334
105796125,Julie Roberts,10th,Dixon High School,56.9,84.1,Charter,870334
119340004,Brian Mccann,9th,Fisher High School,81.9,69.8,Public,817615
56602067,Joel Cain,11th,Montgomery High School,,66.7,Charter,893368
36913666,Adrian Powell Jr.,9th,Dixon High School,78.7,75.3,Charter,870334
129406158,Reginald Best,10th,Montgomery High School,,56.2,Charter,893368
129247113,Alexandria Williamson,9th,Green High School,69.1,,Charter,832670
109802057,Brianna Mcfarland,9th,Wagner High School,68,44.6,Public,846745
52264519,Chelsea Anderson,11th,Montgomery High School,83.9,78,Charter,893368
104830341,Sarah Schmidt,12th,Richard High School,79.7,48,Charter,889699
121245333,Jason Davis,12th,Montgomery High School,,39.9,Charter,893368
116583987,Joel Carpenter,9th,Montgomery High School,91.2,74.5,Charter,893368
39647638,Jamie Mata,10th,Richard High School,69.2,72.3,Charter,889699
103963413,Kimberly Banks,9th,Green High School,71.4,85.9,Charter,832670
125965554,Barbara Johnson,9th,Montgomery High School,75.6,57.5,Charter,893368
125056094,Veronica Pruitt,10th,Dixon High School,42.9,65.8,Charter,870334
12851920,David Brewer,11th,Dixon High School,94.8,88.3,Charter,870334
55429380,Michelle Wheeler,11th,Wagner High School,75.8,62,Public,846745
80563693,Heather Rojas,12th,Bowers High School,71.4,62.1,Public,848324
87074350,Amanda Hicks,9th,Turner High School,68.1,72.1,Public,956438
20078038,Sandra Cross,9th,Dixon High School,,77.3,Charter,870334
95650326,Kevin Fernandez,11th,Montgomery High School,84.3,74.3,Charter,893368
61580048,Benjamin Vance,9th,Sullivan High School,45.3,86.8,Public,961125
123363909,Joshua Watts,11th,Silva High School,,44.5,Public,991918
128201477,Steven Brown,12th,Montgomery High School,55.3,55.4,Charter,893368
54485639,Joshua Blackwell,10th,Green High School,63.9,48.3,Charter,832670
65298051,Jennifer Francis,9th,Montgomery High School,,69.2,Charter,893368
64758657,Michael Hayes,10th,Turner High School,97.5,67.4,Public,956438
60125213,Charles Gregory,9th,Dixon High School,87,56,Charter,870334
29907430,Christopher Gonzalez,10th,Wagner High School,58.2,75.5,Public,846745
26956141,Mark Hawkins,10th,Silva High School,83.3,56.4,Public,991918
81515093,Fernando Romero,9th,Odonnell High School,74.3,70.9,Public,959474
36782392,William Mercer,9th,Sullivan High School,80.2,,Public,961125
53412959,Joanne Reed,10th,Campbell High School,95.2,82.4,Charter,960726
81528828,Karen Thompson,11th,Fisher High School,52.3,67,Public,817615
127934978,Alicia Wilson,11th,Campbell High School,75,56.9,Charter,960726
47766006,Sara Powell,12th,Dixon High School,88.2,69,Charter,870334
73133810,Peter Stephens,11th,Montgomery High School,82.4,58.8,Charter,893368
89723078,Zachary Perkins,9th,Green High School,75.7,83.9,Charter,832670
94252356,Patricia Howell,12th,Dixon High School,98.6,34,Charter,870334
24244596,Tyler Prince,9th,Silva High School,72.1,92.8,Public,991918
19122005,Maria Campbell,10th,Campos High School,64.7,55.3,Public,957299
36103900,Joseph Sanchez,12th,Woods High School,62.6,66.7,Public,912243
105502584,Shelby Lozano,10th,Fisher High School,,71.8,Public,817615
96641460,Patricia Huang,12th,Dixon High School,83.7,51.1,Charter,870334
66918204,Tony Collins,11th,Wagner High School,86,65.1,Public,846745
112391542,John Myers,10th,Campos High School,,60.8,Public,957299
108768846,James Bowman,10th,Silva High School,92.5,43.5,Public,991918
28741419,Terry Gonzales,9th,Fisher High School,89.2,74.3,Public,817615
129811714,Robert Fleming,9th,Woods High School,67.3,59.3,Public,912243
44063456,Jennifer Morales,10th,Silva High School,82.7,51.9,Public,991918
62281744,Christopher Gonzalez,10th,Montgomery High School,31.1,54.3,Charter,893368
41585911,Robert Colon,10th,Turner High School,91.4,89.4,Public,956438
50257311,Zachary Williams,9th,Sullivan High School,63.4,79.7,Public,961125
45495214,Bryan Frazier,11th,Green High School,86.6,54.6,Charter,832670
99875547,Brandon Martinez,9th,Green High School,63.7,75.3,Charter,832670
120504978,Michael Lewis,9th,Montgomery High School,58.1,61.9,Charter,893368
107091446,Scott Smith,12th,Montgomery High School,63.2,66.5,Charter,893368
70563658,Denise Ramirez,9th,Fisher High School,85.4,87.9,Public,817615
57089838,Elizabeth Young,11th,Sullivan High School,76.4,55.7,Public,961125
52789832,Christian Lambert,12th,Silva High School,,,Public,991918
66734802,Tiffany Scott,10th,Woods High School,62.5,87.8,Public,912243
80645139,Sarah Black,12th,Woods High School,82.1,22.2,Public,912243
51317412,Joy Sullivan,9th,Silva High School,90.8,72.4,Public,991918
105736020,Angela Patterson,10th,Dixon High School,,61.4,Charter,870334
61031047,Justin Cooper,12th,Montgomery High School,51.7,39,Charter,893368
120347096,Marc Medina,11th,Sullivan High School,,60.2,Public,961125
91572851,Brandon Morse,12th,Green High School,53.7,43.5,Charter,832670
11082981,James White,12th,Montgomery High School,66.6,88.2,Charter,893368
44391500,Jennifer Mcguire,9th,Campos High School,80.6,23,Public,957299
77004712,Kevin Ruiz,11th,Green High School,69.6,55.6,Charter,832670
18295085,Louis Randolph,11th,Turner High School,83.7,54.8,Public,956438
41343276,Pamela Lynch,10th,Silva High School,,60.1,Public,991918
82259196,Kenneth Ward,10th,Richard High School,46.1,73.5,Charter,889699
71939359,Sarah Bonilla,9th,Fisher High School,99.8,78.9,Public,817615
86153816,Kathleen Solomon,10th,Montgomery High School,81.2,44.6,Charter,893368
99484307,Jessica Bradley,11th,Green High School,87.6,25.7,Charter,832670
112358718,Adam Sullivan,9th,Woods High School,65.1,77,Public,912243
58572140,Melanie Joseph,9th,Richard High School,82.1,55.3,Charter,889699
110671044,Caitlin Rivera,9th,Sullivan High School,78,73.1,Public,961125
24601472,Sandra Hughes,12th,Montgomery High School,48.3,65.6,Charter,893368
116827287,Kelsey Jones,10th,Green High School,60,51.4,Charter,832670
93477640,Charles Branch,10th,Dixon High School,38.2,56.5,Charter,870334
60361527,Elizabeth Fletcher,12th,Odonnell High School,81.2,71.9,Public,959474
78481554,Laura Lutz,9th,Green High School,57.4,98.6,Charter,832670
16727322,Richard Singleton,10th,Woods High School,50.1,71.5,Public,912243
56747728,Sandra Johnson,10th,Wagner High School,29.4,80.5,Public,846745
68250627,Marc Hammond,11th,Bowers High School,93.2,60.2,Public,848324
28932972,Amanda Ibarra,12th,Montgomery High School,72.9,68.4,Charter,893368
101694726,William Dean,12th,Odonnell High School,,66.3,Public,959474
43454668,Briana Vargas,9th,Woods High School,73.3,58.3,Public,912243
122856284,Beth Hayes,9th,Montgomery High School,48,88,Charter,893368
122649365,Peter Duncan,10th,Turner High School,88.5,92.3,Public,956438
59512662,Cynthia Soto,11th,Campos High School,76.3,70.1,Public,957299
64624325,Michael Hammond,12th,Woods High School,67.3,43.1,Public,912243
114655011,Joel Le,9th,Dixon High School,57.8,72.7,Charter,870334
64464462,Douglas Mitchell,10th,Green High School,58.1,72.8,Charter,832670
26706317,Lisa Miller,9th,Woods High School,65.9,88.1,Public,912243
109476027,Daniel Rowe,10th,Wagner High School,43.5,73.2,Public,846745
46614078,Adriana Mitchell,10th,Dixon High School,,81.9,Charter,870334
60797751,Michael Li,12th,Bowers High School,96.3,52.7,Public,848324
127039417,William Walsh,10th,Turner High School,54.3,86.9,Public,956438
114719216,Joseph Silva,11th,Green High School,76.5,55.6,Charter,832670
104703902,Anthony Hansen,10th,Montgomery High School,51.1,67.4,Charter,893368
53962111,Renee Riley,12th,Chang High School,81.7,67.8,Charter,840132
79011305,Shannon Underwood,10th,Richard High School,89.9,60.4,Charter,889699
31415868,Tommy Bernard,11th,Sullivan High School,67.2,68.5,Public,961125
44078933,Levi Marks,10th,Silva High School,82.2,58.9,Public,991918
105265999,Gina Morales,10th,Green High School,,62.7,Charter,832670
93668239,Michael Wade,10th,Campbell High School,43.7,81.8,Charter,960726
75123831,Cynthia Roberts,10th,Dixon High School,60.6,74.1,Charter,870334
18050796,Cheryl Gay,9th,Sullivan High School,70.1,,Public,961125
62673938,Evan Allison,11th,Silva High School,56.1,82.9,Public,991918
69912870,Wendy Anderson,9th,Dixon High School,41.3,58.5,Charter,870334
62318387,Heather Campbell,12th,Wagner High School,92.4,36.6,Public,846745
79957126,Lisa Buck,12th,Wagner High School,77.7,70.2,Public,846745
128837825,Donna Estrada,12th,Campos High School,68.1,84,Public,957299
129601584,Michael Johnson,9th,Green High School,62.8,69.1,Charter,832670
46888888,Rebekah Ellis,12th,Woods High School,82.5,53,Public,912243
125315609,Kimberly Anderson,12th,Woods High School,78.8,67.7,Public,912243
10264153,Cassandra Wilson,9th,Silva High School,59.2,69.8,Public,991918
62296205,Christopher Garcia,10th,Woods High School,84.8,57.6,Public,912243
75238302,Robert Wood,12th,Chang High School,56.3,57.2,Charter,840132
16877816,Rachael Hunter,12th,Montgomery High School,58.5,68.7,Charter,893368
64300306,Brian Vega,9th,Campos High School,57.7,32.6,Public,957299
77228857,John Phelps,9th,Dixon High School,87.9,69.1,Charter,870334
16902163,Kim Kelley,10th,Woods High School,46.5,78.2,Public,912243
104950962,Melissa Tapia,10th,Green High School,51.6,68.5,Charter,832670
122690482,David Smith,10th,Fisher High School,94.6,65.6,Public,817615
28097464,Shelby Martinez,10th,Dixon High School,63,68.1,Charter,870334
59282934,Tyler Jones,9th,Wagner High School,87.2,76.9,Public,846745
91178475,Michelle Bridges,10th,Wagner High School,58.5,58.4,Public,846745
29008096,Crystal Spence,9th,Sullivan High School,82.2,42.2,Public,961125
120520444,Taylor Coleman,9th,Sullivan High School,68.1,75,Public,961125
109953223,Antonio Harris,12th,Odonnell High School,45.2,79.3,Public,959474
82870847,Emily Walker,10th,Richard High School,46.8,65.6,Charter,889699
38441369,Michael Murphy,10th,Campbell High School,64,94.6,Charter,960726
27771532,Leonard Lucas,12th,Montgomery High School,52.1,74.5,Charter,893368
117001125,Erica Fox,9th,Sullivan High School,46.8,91.5,Public,961125
77267575,Kristen Francis,11th,Montgomery High School,73.4,61.7,Charter,893368
97566968,Samuel Maxwell,9th,Wagner High School,72.2,50.4,Public,846745
126801316,Matthew Watkins,9th,Green High School,66.4,87.6,Charter,832670
30243581,Mark Higgins,12th,Dixon High School,85.9,53.7,Charter,870334
120448584,Frank Petersen,12th,Bowers High School,75.9,40.3,Public,848324
117233647,Suzanne Hernandez,9th,Wagner High School,72.2,82.5,Public,846745
110803074,Matthew Lewis,9th,Green High School,58.3,,Charter,832670
118279503,Whitney Williams,10th,Green High School,63,64.5,Charter,832670
64225562,Michael Schultz,10th,Woods High School,,53.3,Public,912243
28331492,James Park,9th,Campos High School,77.1,43.5,Public,957299
33859985,Wayne Bennett,10th,Green High School,67.9,37.6,Charter,832670
117201019,Virginia Willis,11th,Green High School,79.2,58.5,Charter,832670
43897814,Olivia Reed,9th,Richard High School,77.3,,Charter,889699
61795969,Kristen Ramos,12th,Montgomery High School,,68.5,Charter,893368
33385941,Bridget Jenkins,11th,Montgomery High School,80.3,66.1,Charter,893368
49891940,Tony Adams,11th,Green High School,92.4,53.1,Charter,832670
120748831,Blake Evans,12th,Campbell High School,46.9,65.8,Charter,960726
126455830,Hannah Jones,11th,Wagner High School,90.8,92.8,Public,846745
51082637,Amy Nelson,9th,Richard High School,57.7,53.3,Charter,889699
127035055,Stephanie James,9th,Campos High School,66.1,77.5,Public,957299
74877780,Christopher Ruiz,12th,Montgomery High School,70.4,42.8,Charter,893368
107824079,Maria Roach,12th,Bowers High School,74.6,47.4,Public,848324
26514635,Laura Chavez,9th,Green High School,,64.2,Charter,832670
69534834,Richard Barnett,9th,Campbell High School,31.7,71.3,Charter,960726
38237450,Janice Avila,12th,Odonnell High School,83.7,66.2,Public,959474
114634760,Pamela Smith,10th,Woods High School,79,59.8,Public,912243
100837173,Chelsea Vazquez,11th,Silva High School,77.4,85.3,Public,991918
120673650,Mary Bailey,10th,Turner High School,92.2,81.6,Public,956438
56375679,Evelyn Acosta,10th,Turner High School,66.9,72,Public,956438
91554620,Victoria Tanner,9th,Campos High School,69.2,42.1,Public,957299
67364831,Carl Weber,9th,Dixon High School,,83.5,Charter,870334
50625325,Sharon Rodriguez,12th,Richard High School,64.1,49.5,Charter,889699
123031930,James Mann,12th,Richard High School,92.1,40.4,Charter,889699
53638283,Debbie Berger,11th,Green High School,77.6,,Charter,832670
97121442,Carlos Hernandez,12th,Montgomery High School,70.2,70.3,Charter,893368
47027428,Julia Rice,10th,Montgomery High School,80.1,62.8,Charter,893368
89321221,Isabella Martinez,10th,Wagner High School,66.9,68.1,Public,846745
75698748,Jennifer Nguyen,9th,Green High School,62.1,85.3,Charter,832670
33409539,Lisa Patterson,10th,Dixon High School,79.1,73,Charter,870334
